Site_ID_AOV,Proj_Institution,ROR
5626,Alaska Department of Fish and Game,02rh7vj17
5627,Alaska Department of Fish and Game,02rh7vj17
5628,Alaska Department of Fish and Game,02rh7vj17
5629,Alaska Department of Fish and Game,02rh7vj17
5630,Alaska Department of Fish and Game,02rh7vj17
5631,Alaska Department of Fish and Game,02rh7vj17
5632,Alaska Department of Fish and Game,02rh7vj17
5633,Alaska Department of Fish and Game,02rh7vj17
5634,Alaska Department of Fish and Game,02rh7vj17
5635,Alaska Department of Fish and Game,02rh7vj17
5636,Alaska Department of Fish and Game,02rh7vj17
5637,Alaska Department of Fish and Game,02rh7vj17
5638,Alaska Department of Fish and Game,02rh7vj17
5639,Alaska Department of Fish and Game,02rh7vj17
5640,Alaska Department of Fish and Game,02rh7vj17
5641,Alaska Department of Fish and Game,02rh7vj17
5642,Alaska Department of Fish and Game,02rh7vj17
5643,Alaska Department of Fish and Game,02rh7vj17
5644,Alaska Department of Fish and Game,02rh7vj17
5645,Alaska Department of Fish and Game,02rh7vj17
5646,Alaska Department of Fish and Game,02rh7vj17
5647,Alaska Department of Fish and Game,02rh7vj17
5648,Alaska Department of Fish and Game,02rh7vj17
5649,Alaska Department of Fish and Game,02rh7vj17
5650,Alaska Department of Fish and Game,02rh7vj17
5651,Alaska Department of Fish and Game,02rh7vj17
5652,Alaska Department of Fish and Game,02rh7vj17
5653,Alaska Department of Fish and Game,02rh7vj17
5654,Alaska Department of Fish and Game,02rh7vj17
5655,Alaska Department of Fish and Game,02rh7vj17
5656,Alaska Department of Fish and Game,02rh7vj17
5657,Alaska Department of Fish and Game,02rh7vj17
5658,Alaska Department of Fish and Game,02rh7vj17
5659,Alaska Department of Fish and Game,02rh7vj17
5660,Alaska Department of Fish and Game,02rh7vj17
5661,Alaska Department of Fish and Game,02rh7vj17
5662,Alaska Department of Fish and Game,02rh7vj17
5663,Alaska Department of Fish and Game,02rh7vj17
5664,Alaska Department of Fish and Game,02rh7vj17
5665,Alaska Department of Fish and Game,02rh7vj17
5666,Alaska Department of Fish and Game,02rh7vj17
5667,Alaska Department of Fish and Game,02rh7vj17
5668,Alaska Department of Fish and Game,02rh7vj17
5669,Alaska Department of Fish and Game,02rh7vj17
5670,Alaska Department of Fish and Game,02rh7vj17
5671,Alaska Department of Fish and Game,02rh7vj17
5672,Alaska Department of Fish and Game,02rh7vj17
5673,Alaska Department of Fish and Game,02rh7vj17
5674,Alaska Department of Fish and Game,02rh7vj17
5675,Alaska Department of Fish and Game,02rh7vj17
5676,Alaska Department of Fish and Game,02rh7vj17
5677,Alaska Department of Fish and Game,02rh7vj17
5678,Alaska Department of Fish and Game,02rh7vj17
5679,Alaska Department of Fish and Game,02rh7vj17
5680,Alaska Department of Fish and Game,02rh7vj17
5681,Alaska Department of Fish and Game,02rh7vj17
5682,Alaska Department of Fish and Game,02rh7vj17
5683,Alaska Department of Fish and Game,02rh7vj17
5684,Alaska Department of Fish and Game,02rh7vj17
5685,Alaska Department of Fish and Game,02rh7vj17
5686,Alaska Department of Fish and Game,02rh7vj17
5687,Alaska Department of Fish and Game,02rh7vj17
5688,Alaska Department of Fish and Game,02rh7vj17
5689,Alaska Department of Fish and Game,02rh7vj17
5690,Alaska Department of Fish and Game,02rh7vj17
5691,Alaska Department of Fish and Game,02rh7vj17
5692,Alaska Department of Fish and Game,02rh7vj17
5693,Alaska Department of Fish and Game,02rh7vj17
5694,Alaska Department of Fish and Game,02rh7vj17
5695,Alaska Department of Fish and Game,02rh7vj17
5696,Alaska Department of Fish and Game,02rh7vj17
5697,Alaska Department of Fish and Game,02rh7vj17
5698,Alaska Department of Fish and Game,02rh7vj17
5699,Alaska Department of Fish and Game,02rh7vj17
5700,Alaska Department of Fish and Game,02rh7vj17
5701,Alaska Department of Fish and Game,02rh7vj17
5702,Alaska Department of Fish and Game,02rh7vj17
5703,Alaska Department of Fish and Game,02rh7vj17
5704,Alaska Department of Fish and Game,02rh7vj17
5705,Alaska Department of Fish and Game,02rh7vj17
5706,Alaska Department of Fish and Game,02rh7vj17
5707,Alaska Department of Fish and Game,02rh7vj17
5708,Alaska Department of Fish and Game,02rh7vj17
5709,Alaska Department of Fish and Game,02rh7vj17
5710,Alaska Department of Fish and Game,02rh7vj17
5711,Alaska Department of Fish and Game,02rh7vj17
5712,Alaska Department of Fish and Game,02rh7vj17
5713,Alaska Department of Fish and Game,02rh7vj17
5714,Alaska Department of Fish and Game,02rh7vj17
5715,Alaska Department of Fish and Game,02rh7vj17
5716,Alaska Department of Fish and Game,02rh7vj17
5717,Alaska Department of Fish and Game,02rh7vj17
5718,Alaska Department of Fish and Game,02rh7vj17
5719,Alaska Department of Fish and Game,02rh7vj17
5720,Alaska Department of Fish and Game,02rh7vj17
5721,Alaska Department of Fish and Game,02rh7vj17
5722,Alaska Department of Fish and Game,02rh7vj17
5723,Alaska Department of Fish and Game,02rh7vj17
5724,Alaska Department of Fish and Game,02rh7vj17
5725,Alaska Department of Fish and Game,02rh7vj17
5726,Alaska Department of Fish and Game,02rh7vj17
5727,Alaska Department of Fish and Game,02rh7vj17
5728,Alaska Department of Fish and Game,02rh7vj17
5729,Alaska Department of Fish and Game,02rh7vj17
5730,Alaska Department of Fish and Game,02rh7vj17
5731,Alaska Department of Fish and Game,02rh7vj17
5732,Alaska Department of Fish and Game,02rh7vj17
5733,Alaska Department of Fish and Game,02rh7vj17
5734,Alaska Department of Fish and Game,02rh7vj17
5735,Alaska Department of Fish and Game,02rh7vj17
5736,Alaska Department of Fish and Game,02rh7vj17
5737,Alaska Department of Fish and Game,02rh7vj17
5738,Alaska Department of Fish and Game,02rh7vj17
5739,Alaska Department of Fish and Game,02rh7vj17
5740,Alaska Department of Fish and Game,02rh7vj17
5741,Alaska Department of Fish and Game,02rh7vj17
5742,Alaska Department of Fish and Game,02rh7vj17
5743,Alaska Department of Fish and Game,02rh7vj17
5744,Alaska Department of Fish and Game,02rh7vj17
5745,Alaska Department of Fish and Game,02rh7vj17
5746,Alaska Department of Fish and Game,02rh7vj17
5747,Alaska Department of Fish and Game,02rh7vj17
5748,Alaska Department of Fish and Game,02rh7vj17
5749,Alaska Department of Fish and Game,02rh7vj17
5750,Alaska Department of Fish and Game,02rh7vj17
5751,Alaska Department of Fish and Game,02rh7vj17
5752,Alaska Department of Fish and Game,02rh7vj17
5753,Alaska Department of Fish and Game,02rh7vj17
5754,Alaska Department of Fish and Game,02rh7vj17
5755,Alaska Department of Fish and Game,02rh7vj17
5756,Alaska Department of Fish and Game,02rh7vj17
5757,Alaska Department of Fish and Game,02rh7vj17
5758,Alaska Department of Fish and Game,02rh7vj17
5759,Alaska Department of Fish and Game,02rh7vj17
5760,Alaska Department of Fish and Game,02rh7vj17
5761,Alaska Department of Fish and Game,02rh7vj17
5762,Alaska Department of Fish and Game,02rh7vj17
5763,Alaska Department of Fish and Game,02rh7vj17
5764,Alaska Department of Fish and Game,02rh7vj17
5765,Alaska Department of Fish and Game,02rh7vj17
5766,Alaska Department of Fish and Game,02rh7vj17
5767,Alaska Department of Fish and Game,02rh7vj17
5768,Alaska Department of Fish and Game,02rh7vj17
5769,Alaska Department of Fish and Game,02rh7vj17
5770,Alaska Department of Fish and Game,02rh7vj17
5771,Alaska Department of Fish and Game,02rh7vj17
5772,Alaska Department of Fish and Game,02rh7vj17
5773,Alaska Department of Fish and Game,02rh7vj17
5774,Alaska Department of Fish and Game,02rh7vj17
5775,Alaska Department of Fish and Game,02rh7vj17
5776,Alaska Department of Fish and Game,02rh7vj17
5777,Alaska Department of Fish and Game,02rh7vj17
5778,Alaska Department of Fish and Game,02rh7vj17
5779,Alaska Department of Fish and Game,02rh7vj17
5780,Alaska Department of Fish and Game,02rh7vj17
5781,Alaska Department of Fish and Game,02rh7vj17
5782,Alaska Department of Fish and Game,02rh7vj17
5783,Alaska Department of Fish and Game,02rh7vj17
5784,Alaska Department of Fish and Game,02rh7vj17
5785,Alaska Department of Fish and Game,02rh7vj17
5786,Alaska Department of Fish and Game,02rh7vj17
5787,Alaska Department of Fish and Game,02rh7vj17
5788,Alaska Department of Fish and Game,02rh7vj17
5789,Alaska Department of Fish and Game,02rh7vj17
5790,Alaska Department of Fish and Game,02rh7vj17
5791,Alaska Department of Fish and Game,02rh7vj17
5792,Alaska Department of Fish and Game,02rh7vj17
5793,Alaska Department of Fish and Game,02rh7vj17
5794,Alaska Department of Fish and Game,02rh7vj17
5795,Alaska Department of Fish and Game,02rh7vj17
5796,Alaska Department of Fish and Game,02rh7vj17
5797,Alaska Department of Fish and Game,02rh7vj17
5798,Alaska Department of Fish and Game,02rh7vj17
5799,Alaska Department of Fish and Game,02rh7vj17
5800,Alaska Department of Fish and Game,02rh7vj17
5801,Alaska Department of Fish and Game,02rh7vj17
5802,Alaska Department of Fish and Game,02rh7vj17
5803,Alaska Department of Fish and Game,02rh7vj17
5804,Alaska Department of Fish and Game,02rh7vj17
5805,Alaska Department of Fish and Game,02rh7vj17
5806,Alaska Department of Fish and Game,02rh7vj17
5807,Alaska Department of Fish and Game,02rh7vj17
5808,Alaska Department of Fish and Game,02rh7vj17
5809,Alaska Department of Fish and Game,02rh7vj17
5810,Alaska Department of Fish and Game,02rh7vj17
5811,Alaska Department of Fish and Game,02rh7vj17
5812,Alaska Department of Fish and Game,02rh7vj17
5813,Alaska Department of Fish and Game,02rh7vj17
5814,Alaska Department of Fish and Game,02rh7vj17
5815,Alaska Department of Fish and Game,02rh7vj17
5816,Alaska Department of Fish and Game,02rh7vj17
5817,Alaska Department of Fish and Game,02rh7vj17
5818,Alaska Department of Fish and Game,02rh7vj17
5819,Alaska Department of Fish and Game,02rh7vj17
5820,Alaska Department of Fish and Game,02rh7vj17
5821,Alaska Department of Fish and Game,02rh7vj17
5822,Alaska Department of Fish and Game,02rh7vj17
5823,Alaska Department of Fish and Game,02rh7vj17
5824,Alaska Department of Fish and Game,02rh7vj17
5825,Alaska Department of Fish and Game,02rh7vj17
5826,Alaska Department of Fish and Game,02rh7vj17
5827,Alaska Department of Fish and Game,02rh7vj17
5828,Alaska Department of Fish and Game,02rh7vj17
5829,Alaska Department of Fish and Game,02rh7vj17
5830,Alaska Department of Fish and Game,02rh7vj17
5831,Alaska Department of Fish and Game,02rh7vj17
5832,Alaska Department of Fish and Game,02rh7vj17
5833,Alaska Department of Fish and Game,02rh7vj17
5834,Alaska Department of Fish and Game,02rh7vj17
5835,Alaska Department of Fish and Game,02rh7vj17
5836,Alaska Department of Fish and Game,02rh7vj17
5837,Alaska Department of Fish and Game,02rh7vj17
5838,Alaska Department of Fish and Game,02rh7vj17
5839,Alaska Department of Fish and Game,02rh7vj17
5840,Alaska Department of Fish and Game,02rh7vj17
5841,Alaska Department of Fish and Game,02rh7vj17
5842,Alaska Department of Fish and Game,02rh7vj17
5843,Alaska Department of Fish and Game,02rh7vj17
5844,Alaska Department of Fish and Game,02rh7vj17
5845,Alaska Department of Fish and Game,02rh7vj17
5846,Alaska Department of Fish and Game,02rh7vj17
5847,Alaska Department of Fish and Game,02rh7vj17
5848,Alaska Department of Fish and Game,02rh7vj17
5849,Alaska Department of Fish and Game,02rh7vj17
5850,Alaska Department of Fish and Game,02rh7vj17
5851,Alaska Department of Fish and Game,02rh7vj17
5852,Alaska Department of Fish and Game,02rh7vj17
5853,Alaska Department of Fish and Game,02rh7vj17
5854,Alaska Department of Fish and Game,02rh7vj17
5855,Alaska Department of Fish and Game,02rh7vj17
5856,Alaska Department of Fish and Game,02rh7vj17
5857,Alaska Department of Fish and Game,02rh7vj17
5858,Alaska Department of Fish and Game,02rh7vj17
5859,Alaska Department of Fish and Game,02rh7vj17
5860,Alaska Department of Fish and Game,02rh7vj17
5861,Alaska Department of Fish and Game,02rh7vj17
5862,Alaska Department of Fish and Game,02rh7vj17
5863,Alaska Department of Fish and Game,02rh7vj17
5864,Alaska Department of Fish and Game,02rh7vj17
5865,Alaska Department of Fish and Game,02rh7vj17
5866,Alaska Department of Fish and Game,02rh7vj17
5867,Alaska Department of Fish and Game,02rh7vj17
5868,Alaska Department of Fish and Game,02rh7vj17
5869,Alaska Department of Fish and Game,02rh7vj17
5870,Alaska Department of Fish and Game,02rh7vj17
5871,Alaska Department of Fish and Game,02rh7vj17
5872,Alaska Department of Fish and Game,02rh7vj17
5873,Alaska Department of Fish and Game,02rh7vj17
5874,Alaska Department of Fish and Game,02rh7vj17
5875,Alaska Department of Fish and Game,02rh7vj17
5876,Alaska Department of Fish and Game,02rh7vj17
5877,Alaska Department of Fish and Game,02rh7vj17
5878,Alaska Department of Fish and Game,02rh7vj17
5879,Alaska Department of Fish and Game,02rh7vj17
5880,Alaska Department of Fish and Game,02rh7vj17
5881,Alaska Department of Fish and Game,02rh7vj17
5882,Alaska Department of Fish and Game,02rh7vj17
5883,Alaska Department of Fish and Game,02rh7vj17
5884,Alaska Department of Fish and Game,02rh7vj17
5885,Alaska Department of Fish and Game,02rh7vj17
5886,Alaska Department of Fish and Game,02rh7vj17
5887,Alaska Department of Fish and Game,02rh7vj17
5888,Alaska Department of Fish and Game,02rh7vj17
5889,Alaska Department of Fish and Game,02rh7vj17
5890,Alaska Department of Fish and Game,02rh7vj17
5891,Alaska Department of Fish and Game,02rh7vj17
5892,Alaska Department of Fish and Game,02rh7vj17
5893,Alaska Department of Fish and Game,02rh7vj17
5894,Alaska Department of Fish and Game,02rh7vj17
5895,Alaska Department of Fish and Game,02rh7vj17
5896,Alaska Department of Fish and Game,02rh7vj17
5897,Alaska Department of Fish and Game,02rh7vj17
5898,Alaska Department of Fish and Game,02rh7vj17
5899,Alaska Department of Fish and Game,02rh7vj17
5900,Alaska Department of Fish and Game,02rh7vj17
5901,Alaska Department of Fish and Game,02rh7vj17
5902,Alaska Department of Fish and Game,02rh7vj17
5903,Alaska Department of Fish and Game,02rh7vj17
5904,Alaska Department of Fish and Game,02rh7vj17
5905,Alaska Department of Fish and Game,02rh7vj17
5906,Alaska Department of Fish and Game,02rh7vj17
5907,Alaska Department of Fish and Game,02rh7vj17
5908,Alaska Department of Fish and Game,02rh7vj17
5909,Alaska Department of Fish and Game,02rh7vj17
5910,Alaska Department of Fish and Game,02rh7vj17
5911,Alaska Department of Fish and Game,02rh7vj17
5912,Alaska Department of Fish and Game,02rh7vj17
5913,Alaska Department of Fish and Game,02rh7vj17
5914,Alaska Department of Fish and Game,02rh7vj17
5915,Alaska Department of Fish and Game,02rh7vj17
5916,Alaska Department of Fish and Game,02rh7vj17
5917,Alaska Department of Fish and Game,02rh7vj17
5918,Alaska Department of Fish and Game,02rh7vj17
5919,Alaska Department of Fish and Game,02rh7vj17
5920,Alaska Department of Fish and Game,02rh7vj17
5921,Alaska Department of Fish and Game,02rh7vj17
5922,Alaska Department of Fish and Game,02rh7vj17
5923,Alaska Department of Fish and Game,02rh7vj17
5924,Alaska Department of Fish and Game,02rh7vj17
5925,Alaska Department of Fish and Game,02rh7vj17
5926,Alaska Department of Fish and Game,02rh7vj17
5927,Alaska Department of Fish and Game,02rh7vj17
5928,Alaska Department of Fish and Game,02rh7vj17
5929,Alaska Department of Fish and Game,02rh7vj17
5930,Alaska Department of Fish and Game,02rh7vj17
5931,Alaska Department of Fish and Game,02rh7vj17
5932,Alaska Department of Fish and Game,02rh7vj17
5933,Alaska Department of Fish and Game,02rh7vj17
5934,Alaska Department of Fish and Game,02rh7vj17
5935,Alaska Department of Fish and Game,02rh7vj17
5936,Alaska Department of Fish and Game,02rh7vj17
5937,Alaska Department of Fish and Game,02rh7vj17
5938,Alaska Department of Fish and Game,02rh7vj17
5939,Alaska Department of Fish and Game,02rh7vj17
5940,Alaska Department of Fish and Game,02rh7vj17
5941,Alaska Department of Fish and Game,02rh7vj17
5942,Alaska Department of Fish and Game,02rh7vj17
5943,Alaska Department of Fish and Game,02rh7vj17
5944,Alaska Department of Fish and Game,02rh7vj17
5945,Alaska Department of Fish and Game,02rh7vj17
5946,Alaska Department of Fish and Game,02rh7vj17
5947,Alaska Department of Fish and Game,02rh7vj17
5948,Alaska Department of Fish and Game,02rh7vj17
5949,Alaska Department of Fish and Game,02rh7vj17
