Site_ID_AOV,Funding_Agency,ROR
9304,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9305,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9306,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9307,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9308,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9309,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9310,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9311,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9312,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9313,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9314,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9315,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9316,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9317,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9318,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9319,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9320,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9321,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9322,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9323,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9324,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9325,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9326,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9327,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9328,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9329,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9330,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9331,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9332,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9333,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9334,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9335,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9336,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9337,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9338,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9339,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9340,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9341,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9342,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9343,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9344,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9345,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9346,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9347,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9348,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9349,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9350,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9351,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9352,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9353,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9354,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9355,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9356,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9357,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9358,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9359,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9360,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9361,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9362,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9363,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9364,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9365,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9366,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9367,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9368,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9369,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9370,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9371,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9372,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9373,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9374,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9375,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9376,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9377,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9378,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9379,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9380,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9381,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9382,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9383,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9384,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9385,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9386,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9387,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9388,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9389,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9390,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9391,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9392,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9393,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9394,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9395,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9396,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9397,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9398,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9399,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9400,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9401,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9402,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9403,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9404,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9405,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9406,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9407,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9408,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9409,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9410,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9411,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9412,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9413,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9414,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9415,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9416,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9417,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9418,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9419,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9420,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9421,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9422,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9423,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9424,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9425,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9426,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9427,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9428,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9429,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9430,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9431,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9432,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9433,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9434,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9435,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9436,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9437,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9438,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9439,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9440,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9441,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9442,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9443,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9444,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9445,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9446,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9447,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9448,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9449,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9450,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9451,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9452,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9453,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9454,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9455,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9456,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9457,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9458,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9459,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9460,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9461,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9462,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9463,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9464,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9465,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9466,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9467,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9468,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9469,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9470,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9471,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9472,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9473,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9474,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9475,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9476,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9477,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9478,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9479,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9480,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9481,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9482,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9483,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9484,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9485,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9486,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9487,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9488,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9489,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9490,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9491,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9492,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9493,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9494,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9495,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9496,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9497,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9498,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9499,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9500,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9501,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9502,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9503,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9504,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9505,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9506,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9507,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9508,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9509,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9510,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9511,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9512,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9513,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9514,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9515,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9516,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9517,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9518,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9519,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9520,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9521,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9522,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9523,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9524,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9525,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9526,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9527,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9528,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9529,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9530,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9531,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9532,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9533,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9534,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9535,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9536,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9537,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9538,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9539,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9540,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9541,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9542,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9543,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9544,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9545,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9546,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9547,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9548,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9549,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9550,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9551,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9552,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9553,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9554,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9555,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9556,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9557,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9558,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9559,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9560,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9561,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9562,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9563,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9564,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9565,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9566,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9567,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9568,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9569,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9570,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9571,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9572,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9573,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9574,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9575,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9576,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9577,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9578,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9579,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9580,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9581,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9582,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9583,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9584,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9585,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9586,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9587,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9588,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9589,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9590,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9591,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9592,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9593,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9594,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9595,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9596,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9597,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9598,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9599,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9600,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9601,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9602,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9603,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9604,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9605,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9606,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9607,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9608,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9609,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9610,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9611,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9612,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9613,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9614,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9615,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9616,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9617,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9618,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9619,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9620,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9621,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9622,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9623,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9624,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9625,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9626,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9627,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9628,ADF&G: Alaska Department of Fish and Game,02rh7vj17
9629,ADF&G: Alaska Department of Fish and Game,02rh7vj17
